Comentario,Rating
"He estado viniendo a este hotel durante un año para viajes de negocios y te puedo decir que la calidad era mucho mejor entonces. La ubicación es ideal y me siento como que es la razón por la que no te apetece mantener una buena calidad.

El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Le",0
"He estado viniendo a este hotel durante un año para viajes de negocios y te puedo decir que la calidad era mucho mejor entonces. La ubicación es ideal y me siento como que es la razón por la que no te apetece mantener una buena calidad.

El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Le",0
"Me Tube q Rezitation Del Hotel sin una factura por falta de capacidad Del recepcionista desperate ME COBRARON lo que SE les ocurrio!!! UN desastre de Hotel una verguenza para Hilton!!!! Nunca pude tomar un Café maquina siempre dañada!!!!





























































































































































































",0
"Durante la estancia no había suficientes toallas en el baño (solo 1 de cuerpo y el tapete del baño) no había toallas de manos, el teléfono no funcionaba (estaba desconectado) asi que tuve que ir hasta recepción a solicitar las toallas, NUNCVA llegarn, tuve que pararme en la puerta de mi habitación, hasta que paso una señorita de limpieza quien me hizo favor de proporcionarme 2 toallas, el personal del check out muy poco amable. En el primer alojamiento (5 de julio del 2016) mi reservación no estaba reconocida por el hotel (a pesar de estar pagado) y tardamos mas de 30 minutos en poder resolverlo, la televisión de la habitación que nos asignaron no funcionaba y la habitación era tan calurosa que el aire acondicionado nunca pudo bajar la temperatura de la habitación. El bufete del…

El hotel fue cerrado el 30 de julio del 2016.

El hotel fue cerrado el 30 de julio del 2016.

El hotel fue cerrado el 30 de julio del 2016.

El hotel fue cerrado el 30 de julio del 2016.

El hotel fue cerrado el 30 de julio del 2016.

El hotel fue cerrado el 30 de julio del 2016",0
"Sensación inminente de muerte! soy regiomontano y decidí hospedarme en el aeropuerto pues mi vuelo salía muy temprano, lo realice con la finalidad de descansar y poder llegar a mi vuelo temprano y no tan desvelado, a las 00:30 de la madrugada al estar dormido (tenía que presentarme en el mostrador de AEROMEXICO a las 6:00 AM) hubo un corte en la energía eléctrica!!! padezco de Apnea Obstructiva del Sueño; no puedo dormir sin el uso de un ventilador eléctrico CPAP, al momento del corte de la energía eléctrica desperté al presentar un episodio de apnea, no estaba respirando y tuve una desagradable sensación de muerte, mi esposa, asustada intentó comunicarse al hospital, no había energía eléctrica, mi esposa me inició maniobras de ventilación y salimos de la crisis de asfixia;… y al llegar a la sala de emergencias, el médico le dijo que no había energía eléctrica, y que no había ningún problema en mi cuerpo, y que no había ningún problema en mi cuerpo, y que no había ningún problema en mi cuerpo, y que no había ningún problema en mi cuerpo, y que no había ningún problema en mi cuerpo,",0
"He estado viniendo a este hotel durante un año para viajes de negocios y te puedo decir que la calidad era mucho mejor entonces. La ubicación es ideal y me siento como que es la razón por la que no te apetece mantener una buena calidad.

El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año de 1963 por el arquitecto francés Jean-Pierre Le",0
"Lo único bueno de este hotel es que está a poca distancia del aeropuerto internacional de monterrey, pero es demasiado caras, prueba de estancia en los hoteles que están a 5 minutos del aeropuerto de la diferencia de precio no vale la pena.

El hotel es un buen ejemplo de la arquitectura moderna de la ciudad de Nueva York. El hotel fue construido en el siglo XIX por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado por el arquitecto francés Louis Le Corbusier, y fue construido en el estilo de la arquitectura de la época. El hotel fue diseñado",0
"Lo único bueno de este hotel es su ubicación mas nada, no había  agua en el Grifo ni en la regadera, hasta pasada una hora se solucionó,  Personal amable eso si ellos no tienen la culpa pero los dueños o socios deben poner atención en el mantenimiento de este hotel 
El hotel es un hotel de lujo, con una gran variedad de servicios, entre ellos el servicio de comida rápida, el servicio de bebidas, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio de bebidas de la zona, el servicio",0
"Del Mostrador no importa su satisfacción. Simplemente ir a través de las mociones. Tenía una habitación donde la televisión no funcionaba por más de 30 minutos la persona de mantenimiento intentó pero nadie cree a ofrecerme otra habitación hasta que exigido. Luego por la mañana no tuve agua caliente. El encargado de la recepción parecía no importarle, incluso.

El día de la inauguración, el presidente de la República, el presidente de la Cámara de Diputados, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la Comisión de Asuntos Exteriores, el presidente de la",0
"No  había transporte del hotel a la terminal a las 10 am. Les preguntamos si existía transporte entre las terminales y nos dijeron que no había y  si lo hay. Pedimos hablar a un taxi y pasados 25 minutos no llegó. La atención a clientes en el restaurante no fue buena. No tenían granola. Nunca nos preguntaron qué jugo queríamos cuando la carta daba a elegir.. creemos que son cosas que pueden mejorar.

En el hotel, el hotel se encuentra en el centro de la ciudad, en el centro de la ciudad, en el centro de la ciudad y en el centro de la ciudad.

En el hotel, el hotel se encuentra en el centro de la ciudad, en el centro de la ciudad, en el centro de la ciudad y en el centro de la ciudad.

En el hotel, el hotel se encuentra en el centro de la ciudad, en el centro de la ciudad, en el centro de la ciudad y en el centro de la ciudad.

En el hotel, el hotel se encuentra en el centro de la ciudad, en el centro de la ciudad, en el centro de la ciudad y en el centro de la ciudad.

En el hotel, el hotel se encuentra",0
